"Data Source","World Development Indicators",

"Last Updated Date","2017-02-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Tunisia","TUN","Net barter terms of trade index (2000 = 100)","TT.PRI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","123.595505618","119.2771084337","118.4210526316","112.5","112.8571428571","111.4285714286","116","116.25","119.0476190476","117.8571428571","109.1836734694","104.0404040404","97.1962616822","95.0980392157","93.3333333333","95.7983193277","99.1666666667","96.4601769912","96.4285714286","97.2727272727","100","101.2383900929","104.3062200957","114.2355552804","118.5364347721","117.876064662","115.5840300713","119.7463358634","123.0083186505","117.2275998505","112.8737428459","112.7755917652","108.3507949051","113.5208328346","115.2513333352","111.3053018514","",
"Tunisia","TUN","Travel services (% of commercial service imports)","TM.VAL.TRVL.ZS.WT","","","","","","","","","","","","","","","","","23.3644859813084","22.8813559322033","26.865671641791","22.4242424242424","21.7171717171717","22.7848101265822","29.1946308724832","28.0487804878048","29.2553191489362","28.0748663101605","21.2499999999999","18.6602870813397","20.8080808080807","23.4317343173431","26.2103505843071","19.2182410423453","17.2494172494172","17.0141784820685","17.986798679868","20.1359388275276","22.1616712079927","22.0525869380832","22.1487603305785","22.8295819935691","24.5231607629428","21.7367256637168","20.3185063152114","20.9076175040518","19.0454750112561","18.7838884585593","18.2599966538397","17.0113895216401","14.7410462566566","15.3152414528163","17.9158756661559","20.2058684335068","19.8436161096829","21.5111947614007","21.8773656320969","","",
"Tunisia","TUN","Transport services (% of commercial service imports)","TM.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","57.1028037383177","61.0169491525423","57.7611940298507","61.2727272727274","62.7272727272726","61.8143459915613","58.020134228188","57.3170731707318","53.2446808510639","51.8449197860963","45.4999999999999","50","52.3232323232323","54.0590405904059","51.4190317195326","52.2801302931596","43.8228438228439","35.9466221851545","38.6963696369638","45.2846219201359","46.0490463215257","47.2434266327397","55.6198347107438","54.8231511254019","51.1580381471391","52.046460176991","50.9610104338274","53.3225283630469","55.4705087798288","55.6158017041055","55.0041827003514","56.7835990888382","60.0031325049596","54.7730316197973","52.2174698657395","53.9256980596309","54.5929734361611","53.3976394933929","53.2986373959122","","",
"Tunisia","TUN","Commercial service imports (current US$)","TM.VAL.SERV.CD.WT","","","","","","","","","","","","","","","","","249548131.8863","275090337.51041","321983160.734033","405941508.517862","488944223.290153","479947348.520309","504496879.491265","483229387.285214","484016305.773448","448174796.204113","503759832.499856","504427315.101142","577054786.203145","570934483.863463","681973434.535104","664055986.913554","970112689.85791","1194530465.17613","1198156302.38947","1244514935.23659","1131077228.63821","1066091975.6761","1062591933.96123","1048704925.2882","1070998650.30824","1256679148.89181","1280830910.62553","1436600588.55868","1783267316.13318","1990082984.35372","2245262110.02799","2569538835.74072","3109058076.38462","2709892429.31995","3054422243.95696","3001882391.94006","2988683594.14598","3139490867.31056","3112492084.76298","","",
"Tunisia","TUN","Computer, communications and other services (% of commercial service imports)","TM.VAL.OTHR.ZS.WT","","","","","","","","","","","","","","","","","13.0841121495328","9.32203389830526","9.70149253731348","9.69696969696963","8.58585858585874","8.43881856540085","7.04697986577176","8.53658536585363","10.3723404255318","12.8342245989304","24.0000000000002","22.7272727272728","18.7878787878789","15.1291512915129","15.025041736227","20.1954397394136","32.6340326340325","41.4512093411173","37.6237623762375","28.122344944775","24.1598546775661","21.2044105173875","12.0661157024794","13.1832797427653","16.5531335149861","18.6393805309737","20.7578253706757","18.0983252296057","17.4245835209367","16.6150271107667","17.4903797891919","17.4608959757024","16.7458494309285","19.7097646962366","20.4318290981451","16.6800757217227","16.7759211653814","16.7509704740618","15.3217259651779","","",
"Tunisia","TUN","Import value index (2000 = 100)","TM.VAL.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","41.1544226136","44.2567188988","39.9162822404","36.2619763555","37.5995695049","32.1763582541","33.7350353921","35.4693890891","43.0579160675","51.2139775508","64.3475804494","60.575261939","75.0710877239","71.8246316045","76.8169975534","92.250387539","89.8950376333","92.7715807855","97.4701408214","98.9227116523","100","111.2306930878","111.1954410474","127.3497469324","149.6192312721","153.8132902527","175.1780811684","222.9443274564","287.6003515866","222.9069859739","259.3168341333","279.589827335","285.6419840128","283.2582573819","289.8096389818","236.0369235941","",
"Tunisia","TUN","Merchandise imports from low- and middle-income economies within region (% of total merchandise imports)","TM.VAL.MRCH.WR.ZS","1.72684458398744","1.75023651844844","1.11524163568773","1.3531799729364","2.7710843373494","5.07923608289313","1.32052821128451","0.765110941086458","1.42332415059688","2.63478525738654","0.940592442600999","0.427622074544929","2.19806500706599","2.41738290115232","5.69659824408457","5.06600322792081","4.51346189068264","2.81833727966325","3.34428919707823","3.81379955494451","1.95983835448498","1.2828972413268","2.04220901562736","2.10284575030205","5.07164357322321","5.56418060983736","3.53812349088309","3.12363431310355","5.0849521129809","6.83375294646076","5.66244796439934","4.52666782773424","5.37901251277295","4.28493081539423","4.77818061468539","5.29097967805564","6.51782518196386","4.54417675616594","4.24584731710743","4.37530746669773","6.60362546497086","6.03127023472446","5.37659110791969","5.65500861890928","5.67140851770912","6.25561339293832","7.62009036324464","7.05734702826793","8.97963428408205","7.04417590233948","5.64379774674073","4.17719181891179","7.21231435146391","8.27734315374387","3.80146444621727","","",
"Tunisia","TUN","Merchandise imports by the reporting economy (current US$)","TM.VAL.MRCH.WL.CD","191100000","211400000","215200000","221700000","249000000","246100000","249900000","261400000","217800000","262640000","306190000","346100000","459950000","682970000","1135590000","1418870000","1528760000","1824480000","2120630000","2822120000","3523760000","3940300000","3370370000","3169990000","3215920000","2776150000","2853490000","2837400000","3696200000","4620108948.251","6127397602.943","5526274780.37","6457014688.539","6213258817.445","6571373258.147","8031916112.276","7748752236.557","8934870818.035","8402384870.913","10194467122.45","8563580667.793","9520545723.346","9503118259.402","10895889790.77","12995209292.37","13327235824.58","15028261660.75","19069987899.82","24541983779.19","19162231486.18","21888332190.49","23524750269.34","24021762743","23742996131","24441314531","","",
"Tunisia","TUN","Merchandise imports by the reporting economy, residual (% of total merchandise imports)","TM.VAL.MRCH.RS.ZS","6.01779173207745","7.42667928098392","4.22862453531599","10.3743797925124","15.6626506024096","7.59853718000813","14.8059223689476","11.8592195868401","6.1524334251607","10.0289369479135","9.0466703680721","9.77463160936146","7.45298402000217","8.49817707952033","7.09058727181465","5.58754501821872","6.81532745493079","6.21766201876699","7.93962171618811","8.35577509106629","5.32016936454242","7.21163363195696","6.99626450508401","6.87920151167669","8.64169506704147","8.22938241809701","8.15913144955826","7.68696694156622","7.83967317785834","9.88963881268145","12.1720649042944","12.8523182385395","7.21550442548736","6.73864034736722","7.68782814076302","10.2836094528588","5.01715566043625","4.93301118421803","1.09412548324997","1.99303106764614","1.55118077552989","1.66780779201379","1.5968273866377","1.97134882362021","2.26139686504276","2.34052578195397","1.44410246395171","1.00766082462387","1.32259001711275","1.22543999685713","0.0898957122258525","0.15722987790398","0.0828205667787499","0.336306601982488","0.342370198770463","","",
"Tunisia","TUN","Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports)","TM.VAL.MRCH.R6.ZS","0.418628990057561","0","0.371747211895911","0","0","0.32507110930516","0","0","0.459136822773186","0.552086506244289","0.284137300369052","0.234036405663103","0.31525165778889","0.692563362958841","0.887644308245053","0.723110644386026","0.764672021769277","0.567833026396562","0.400824283349759","0.724278202202599","0.924296773900606","0.094155267365429","0.201461560600172","0.592746349357569","0.977014353590885","1.02155863335915","0.875419223477216","1.33890181151759","1.16470970185596","2.38169876905513","1.89304187110508","0.904858404410394","0.843980306918282","0.589737194399666","0.844508296601596","1.54973504897486","0.824161109417093","1.30886927451201","0.876172017211829","0.57251549620441","0.619196987800965","0.649051041909946","0.606913173807745","0.548776556567891","0.463727230600914","0.505195301656199","0.418662698541742","0.586193934476776","0.428490100878759","0.417794582661833","0.416770636547927","0.379198450621779","0.394763416613352","0.380201303190829","0.509610393750388","","",
"Tunisia","TUN","Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports)","TM.VAL.MRCH.R5.ZS","1.88383045525903","1.37180700094607","1.90520446096654","1.44339197113216","0.72289156626506","1.42218610321008","1.80072028811525","2.02754399387911","1.2396694214876","1.20697532744441","1.70155785623306","0.872580179138977","1.14577671486031","0.606175966733531","0.77756936922657","0.809799347367976","1.25984457992098","0.542620363062352","0.522486242295921","0.731719416608791","0.344802143165255","0.255818084917392","0.21540661707765","0.514828122486191","0.25093907808652","0.31482448714947","0.229193023280264","0.236836540494819","0.359017369189979","0.190245482798764","0.540602901587781","0.532192241614719","0.378945200271743","0.252096255209453","0.35102974139875","0.288708889966967","0.51170005435724","0.778048226526891","0.615387682465699","0.658851397422509","0.78065308722022","0.84523052835661","1.06388137725818","1.00339652679319","1.1213913908471","1.00688097413725","0.947109378526064","1.01770113981578","1.06579367015551","1.3577571867334","1.44900033664374","1.67990572222209","1.75463831546511","1.51111446475727","1.38625035078478","","",
"Tunisia","TUN","Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports)","TM.VAL.MRCH.R4.ZS","1.72684458398744","1.75023651844844","1.11524163568773","1.3531799729364","2.7710843373494","5.07923608289313","1.32052821128451","0.765110941086458","1.42332415059688","2.63478525738654","0.940592442600999","0.427622074544929","2.19806500706599","2.41738290115232","5.69659824408457","5.06600322792081","4.51346189068264","2.81833727966325","3.34428919707823","3.81379955494451","1.95983835448498","1.2828972413268","2.04220901562736","2.10284575030205","5.07164357322321","5.56418060983736","3.53812349088309","3.12363431310355","5.0849521129809","6.83375294646076","5.66244796439934","4.52666782773424","5.37901251277295","4.28493081539423","4.77818061468539","5.29097967805564","6.51782518196386","4.54417675616594","4.24584731710743","4.37530746669773","6.60362546497086","6.03127023472446","5.37659110791969","5.65500861890928","5.67140851770912","6.25561339293832","7.62009036324464","7.05734702826793","8.97963428408205","7.04417590233948","5.64379774674073","4.17719181891179","7.21231435146391","8.27734315374387","3.80146444621727","","",
"Tunisia","TUN","Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports)","TM.VAL.MRCH.R3.ZS","1.56985871271586","0.378429517502365","2.74163568773234","0.63148398737032","1.04417670682731","3.12880942706217","1.84073629451781","1.91277735271614","2.57116620752984","0.765306122448979","1.43375028577027","1.80294712510835","2.42635069029242","1.8975943306441","3.26350179202001","2.30747002896671","1.64708652764332","1.22445847583969","0.863894220113834","1.11901690927388","1.3650191840534","1.10930639799","1.00285725306124","1.69369619462522","0.965820045274758","1.14511103506655","1.43438385976471","1.19405089166138","1.77533683242249","2.32593177582491","1.62922634999109","0.746122840127746","0.934333857760832","0.876420119402213","1.29079475877419","1.05440908165239","1.24432895382292","2.24399666840728","0.939176757924388","0.767180399243704","0.724390674314595","1.04767767511834","1.14703693314303","0.905845650300259","1.46829407912215","1.31539370315468","1.56618968482449","1.39452226706977","1.47452792483935","1.49149017240411","1.52225963656366","2.48648857314357","2.15159343589476","2.15937149837545","1.73372417588361","","",
"Tunisia","TUN","Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports)","TM.VAL.MRCH.R2.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.10786281159512","2.33039976652752","2.63002640273306","2.90388607152906","3.78219355483342","3.10115925036923","4.46636413120629","4.66640307786479","4.99955992658437","5.18739380430985","6.71524630439795","5.72227124266721","5.07680518607445","7.13529724595922","8.4114194765611","9.79326807182134","9.32854115832498","","",
